F,2,Fx,-19.226
F,583,Fx,-148.62
F,1453,Fx,-264.501
F,2317,Fx,677.161
F,3456,Fx,2358.086
F,4769,Fx,2618.512
F,6051,Fx,2607.783
F,7273,Fx,2694.407
F,8397,Fx,2795.389
F,9479,Fx,2902.578
F,10486,Fx,3036.109
F,11403,Fx,3059.898
F,12270,Fx,3053.972
F,13077,Fx,3067.831
F,13827,Fx,2532.128
F,14390,Fx,1931.942
F,14786,Fx,1580.095
F,15110,Fx,478.11


F,2,Fy,34.254
F,583,Fy,169.877
F,1453,Fy,200.303
F,2317,Fy,1429.334
F,3456,Fy,3603.593
F,4769,Fy,4480.327
F,6051,Fy,5101.889
F,7273,Fy,5950.995
F,8397,Fy,6919.35
F,9479,Fy,8132.909
F,10486,Fy,9541.01
F,11403,Fy,10482.801
F,12270,Fy,11292.512
F,13077,Fy,12211.579
F,13827,Fy,10806.257
F,14390,Fy,8783.879
F,14786,Fy,7488.906
F,15110,Fy,2398.222


F,2,Fz,-1.498
F,583,Fz,-7.431
F,1453,Fz,-8.762
F,2317,Fz,-62.525
F,3456,Fz,-157.637
F,4769,Fz,-195.989
F,6051,Fz,-223.179
F,7273,Fz,-260.322
F,8397,Fz,-302.682
F,9479,Fz,-355.769
F,10486,Fz,-417.365
F,11403,Fz,-458.563
F,12270,Fz,-493.983
F,13077,Fz,-534.187
F,13827,Fz,-472.712
F,14390,Fz,-384.245
F,14786,Fz,-327.597
F,15110,Fz,-104.909


F,134,Fx,2.213
F,783,Fx,10.039
F,1654,Fx,10.272
F,2575,Fx,52.053
F,3775,Fx,147.637
F,5088,Fx,196.277
F,6348,Fx,241.39
F,7552,Fx,308.913
F,8665,Fx,377.516
F,9735,Fx,439.841
F,10720,Fx,506.614
F,11623,Fx,536.832
F,12479,Fx,556.419
F,13264,Fx,599.656
F,13971,Fx,528.372
F,14490,Fx,428.528
F,14869,Fx,371.231
F,15148,Fx,113.52


F,134,Fy,29.203
F,783,Fy,132.499
F,1654,Fy,135.57
F,2575,Fy,687.004
F,3775,Fy,1948.556
F,5088,Fy,2590.522
F,6348,Fy,3185.935
F,7552,Fy,4077.127
F,8665,Fy,4982.563
F,9735,Fy,5805.15
F,10720,Fy,6686.44
F,11623,Fy,7085.257
F,12479,Fy,7343.782
F,13264,Fy,7914.434
F,13971,Fy,6973.605
F,14490,Fy,5655.841
F,14869,Fy,4899.609
F,15148,Fy,1498.272


F,134,Fz,-1.277
F,783,Fz,-5.796
F,1654,Fz,-5.93
F,2575,Fz,-30.053
F,3775,Fz,-85.238
F,5088,Fz,-113.321
F,6348,Fz,-139.367
F,7552,Fz,-178.351
F,8665,Fz,-217.959
F,9735,Fz,-253.942
F,10720,Fz,-292.494
F,11623,Fz,-309.94
F,12479,Fz,-321.249
F,13264,Fz,-346.212
F,13971,Fz,-305.056
F,14490,Fz,-247.411
F,14869,Fz,-214.33
F,15148,Fz,-65.541
